row,column,X,Y,Z,TotalSub,TotalResist,SoilThrust,TrafFlag,TractionForce,maxAcc,Horizontal_Distance,Elevation_Difference,Slope,StepElevationDifference,Roughness
1682,32,32,33,2994.6080200868737,0,0,0,1,0,0.9,0,0,0,0,0
1683,33,33,33,2994.6532261647576,0,0,0,1,0,0.9,0,0,0,0,0
1684,34,34,33,2994.931756775592,0,0,0,1,0,0.9,0,0,0,0,0
1685,35,35,33,2995.048384956931,0,0,0,1,0,0.9,0,0,0,0,0
1686,36,36,33,2995.1766193644144,0,0,0,1,0,0.9,0,0,0,0,0
1687,37,37,33,2995.1310623874097,0,0,0,1,0,0.9,0,0,0,0,0
1688,38,38,33,2995.242173993508,0,0,0,1,0,0.9,0,0,0,0,0
1689,39,39,33,2995.2870186249775,0,0,0,1,0,0.9,0,0,0,0,0
1690,40,40,33,2995.3602540159927,0,0,0,0,0,0.9,0,0,0,0,0
1691,41,41,33,2995.0751229558923,0,0,0,0,0,0.9,0,0,0,0,0
1692,42,42,33,2995.448645343434,0,0,0,1,0,0.9,0,0,0,0,0
1693,43,43,33,2995.3909924333702,0,0,0,1,0,0.9,0,0,0,0,0
1694,44,44,33,2995.400196583732,0,0,0,1,0,0.9,0,0,0,0,0
1695,45,45,33,2995.0759188589846,0,0,0,1,0,0.9,0,0,0,0,0
1696,46,46,33,2995.3651727524293,0,0,0,1,0,0.9,0,0,0,0,0
1697,47,47,33,2995.3755959099717,0,0,0,1,0,0.9,0,0,0,0,0
1698,48,48,33,2995.323099435064,0,0,0,1,0,0.9,0,0,0,0,0
1699,49,49,33,2995.2164363397305,0,0,0,1,0,0.9,0,0,0,0,0
1700,0,0,34,2995.557373256941,0,0,0,1,0,1.228331,0,0,0,0,0
1701,1,1,34,2995.4390368940676,0,0,0,1,0,1.058458,0,0,0,0,0
1702,2,2,34,2995.2947876447347,0,0,0,1,0,1.299929,0,0,0,0,0
1703,3,3,34,2995.213904025565,0,0,0,1,0,1.474309,0,0,0,0,0
1704,4,4,34,2995.3588179522594,0,0,0,1,0,1.16802,0,0,0,0,0
1705,5,5,34,2995.010999971866,0,0,0,1,0,1.2,0,0,0,0,0
1706,6,6,34,2995.034273003502,0,0,0,1,0,1.2,0,0,0,0,0
1707,7,7,34,2995.069336553532,0,0,0,1,0,1.2,0,0,0,0,0
1708,8,8,34,2995.1955638515033,0,0,0,1,0,1.2,0,0,0,0,0
1709,9,9,34,2995.055632821937,0,0,0,1,0,1.2,0,0,0,0,0
1710,10,10,34,2995.388766028879,0,0,0,1,0,0.9,0,0,0,0,0
1711,11,11,34,2995.565114727303,0,0,0,1,0,1.2,0,0,0,0,0
1712,12,12,34,2995.3160614400263,0,0,0,1,0,1.2,0,0,0,0,0
1713,13,13,34,2995.1602470404737,0,0,0,0,0,1.2,0,0,0,0,0
1714,14,14,34,2994.9364231901845,0,0,0,1,0,0.5,0,0,0,0,0
1715,15,15,34,2994.7046227554856,0,0,0,0,0,0.5,0,0,0,0,0
1716,16,16,34,2994.5425734639202,0,0,0,0,0,0.5,0,0,0,0,0
1717,17,17,34,2994.881163746847,0,0,0,0,0,0.5,0,0,0,0,0
1718,18,18,34,2995.058837260017,0,0,0,0,0,0.5,0,0,0,0,0
1719,19,19,34,2995.100453541997,0,0,0,0,0,0.5,0,0,0,0,0
1720,20,20,34,2995.0058990289435,0,0,0,0,0,0.5,0,0,0,0,0
1721,21,21,34,2995.0268586772577,0,0,0,0,0,1.2,0,0,0,0,0
1722,22,22,34,2994.8753878940374,0,0,0,0,0,1.2,0,0,0,0,0
1723,23,23,34,2994.643317221623,0,0,0,0,0,1.2,0,0,0,0,0
1724,24,24,34,2994.952098564776,0,0,0,0,0,1.2,0,0,0,0,0
1725,25,25,34,2995.285832978664,0,0,0,1,0,1.2,0,0,0,0,0
1726,26,26,34,2995.211170618498,0,0,0,1,0,1.2,0,0,0,0,0
1727,27,27,34,2995.35444445236,0,0,0,1,0,1.2,0,0,0,0,0
1728,28,28,34,2995.401472953493,0,0,0,1,0,1.2,0,0,0,0,0
1729,29,29,34,2995.336418452403,0,0,0,1,0,0.9,0,0,0,0,0
1730,30,30,34,2995.1558487756374,0,0,0,1,0,0.9,0,0,0,0,0
1731,31,31,34,2995.043837462905,0,0,0,1,0,0.9,0,0,0,0,0
1732,32,32,34,2995.0588901205538,0,0,0,1,0,0.9,0,0,0,0,0
1733,33,33,34,2995.0869492002,0,0,0,1,0,0.9,0,0,0,0,0
1734,34,34,34,2995.086017283597,0,0,0,1,0,0.9,0,0,0,0,0
1735,35,35,34,2995.0425099223503,0,0,0,1,0,0.9,0,0,0,0,0
1736,36,36,34,2995.0010290111777,0,0,0,1,0,0.9,0,0,0,0,0
1737,37,37,34,2994.6700674741596,0,0,0,1,0,0.9,0,0,0,0,0
1738,38,38,34,2994.6869166286046,0,0,0,1,0,0.9,0,0,0,0,0
1739,39,39,34,2994.6691075553267,0,0,0,1,0,0.9,0,0,0,0,0
1740,40,40,34,2994.6561321601857,0,0,0,0,0,0.9,0,0,0,0,0
1741,41,41,34,2994.9267751924262,0,0,0,0,0,0.9,0,0,0,0,0
1742,42,42,34,2995.166017284722,0,0,0,1,0,0.9,0,0,0,0,0
1743,43,43,34,2995.2491038558574,0,0,0,1,0,0.9,0,0,0,0,0
1744,44,44,34,2995.170126854615,0,0,0,1,0,0.9,0,0,0,0,0
1745,45,45,34,2995.4021871840314,0,0,0,1,0,0.9,0,0,0,0,0
1746,46,46,34,2995.319670407553,0,0,0,1,0,0.9,0,0,0,0,0
1747,47,47,34,2995.2203222491785,0,0,0,1,0,0.9,0,0,0,0,0
1748,48,48,34,2995.018500213852,0,0,0,1,0,0.9,0,0,0,0,0
1749,49,49,34,2994.9445535071864,0,0,0,1,0,0.9,0,0,0,0,0
1750,0,0,35,2994.595532844145,0,0,0,1,0,1.48056,0,0,0,0,0
1751,1,1,35,2994.653268354399,0,0,0,1,0,1.068754,0,0,0,0,0
1752,2,2,35,2994.5725765745715,0,0,0,1,0,1.549717,0,0,0,0,0
1753,3,3,35,2994.6144863487616,0,0,0,1,0,1.417164,0,0,0,0,0
1754,4,4,35,2994.7997501224845,0,0,0,1,0,1.877749,0,0,0,0,0
1755,5,5,35,2994.9137047987415,0,0,0,1,0,1.2,0,0,0,0,0
1756,6,6,35,2994.7571690381005,0,0,0,1,0,1.2,0,0,0,0,0
1757,7,7,35,2994.7253778401837,0,0,0,1,0,1.2,0,0,0,0,0
1758,8,8,35,2994.9136590992616,0,0,0,1,0,1.2,0,0,0,0,0
1759,9,9,35,2994.6572157937926,0,0,0,1,0,1.2,0,0,0,0,0
1760,10,10,35,2994.7078288246275,0,0,0,1,0,1.2,0,0,0,0,0
1761,11,11,35,2994.8137225142536,0,0,0,1,0,1.2,0,0,0,0,0
1762,12,12,35,2995.021055379674,0,0,0,1,0,1.2,0,0,0,0,0
1763,13,13,35,2994.9644254117343,0,0,0,1,0,1.2,0,0,0,0,0
1764,14,14,35,2995.2368311777163,0,0,0,1,0,0.5,0,0,0,0,0
1765,15,15,35,2995.073230247187,0,0,0,1,0,0.5,0,0,0,0,0
1766,16,16,35,2994.9890344906676,0,0,0,1,0,0.5,0,0,0,0,0
1767,17,17,35,2994.8261321731034,0,0,0,1,0,0.5,0,0,0,0,0
1768,18,18,35,2994.6312255424073,0,0,0,1,0,0.5,0,0,0,0,0
1769,19,19,35,2994.422608574772,0,0,0,1,0,0.5,0,0,0,0,0
1770,20,20,35,2994.5286141268584,0,0,0,1,0,0.5,0,0,0,0,0
1771,21,21,35,2994.6187916217177,0,0,0,1,0,1.2,0,0,0,0,0
1772,22,22,35,2994.7722197657777,0,0,0,1,0,1.2,0,0,0,0,0
1773,23,23,35,2994.866253208986,0,0,0,1,0,1.2,0,0,0,0,0
1774,24,24,35,2995.0383699999684,0,0,0,1,0,1.2,0,0,0,0,0
1775,25,25,35,2995.0489300097433,0,0,0,1,0,1.2,0,0,0,0,0
1776,26,26,35,2994.9562896958982,0,0,0,1,0,1.2,0,0,0,0,0
1777,27,27,35,2994.9072831266703,0,0,0,1,0,1.2,0,0,0,0,0
1778,28,28,35,2994.764329465348,0,0,0,1,0,1.2,0,0,0,0,0
1779,29,29,35,2994.5084570222766,0,0,0,1,0,1.2,0,0,0,0,0
1780,30,30,35,2994.5411787042794,0,0,0,1,0,0.9,0,0,0,0,0
1781,31,31,35,2994.8022303179105,0,0,0,1,0,0.9,0,0,0,0,0
1782,32,32,35,2994.874359807505,0,0,0,1,0,0.9,0,0,0,0,0
1783,33,33,35,2994.900123891183,0,0,0,1,0,0.9,0,0,0,0,0
1784,34,34,35,2995.206735446841,0,0,0,1,0,0.9,0,0,0,0,0
1785,35,35,35,2995.3324679376497,0,0,0,1,0,0.9,0,0,0,0,0
1786,36,36,35,2995.199681463374,0,0,0,1,0,0.9,0,0,0,0,0
1787,37,37,35,2995.2391939356803,0,0,0,1,0,0.9,0,0,0,0,0
1788,38,38,35,2995.3655872469776,0,0,0,1,0,0.9,0,0,0,0,0
1789,39,39,35,2995.115660462207,0,0,0,0,0,0.9,0,0,0,0,0
1790,40,40,35,2995.027549509607,0,0,0,0,0,0.9,0,0,0,0,0
1791,41,41,35,2995.002707601563,0,0,0,0,0,0.9,0,0,0,0,0
1792,42,42,35,2994.8899209661236,0,0,0,1,0,0.9,0,0,0,0,0
1793,43,43,35,2994.9543065436183,0,0,0,1,0,0.9,0,0,0,0,0
1794,44,44,35,2995.245188090573,0,0,0,1,0,0.9,0,0,0,0,0
1795,45,45,35,2995.4012769841675,0,0,0,1,0,0.9,0,0,0,0,0
1796,46,46,35,2995.532027096554,0,0,0,1,0,0.9,0,0,0,0,0
1797,47,47,35,2995.637263272113,0,0,0,1,0,0.9,0,0,0,0,0
1798,48,48,35,2995.788604998427,0,0,0,1,0,0.9,0,0,0,0,0
1799,49,49,35,2995.448520887803,0,0,0,1,0,0.9,0,0,0,0,0
1800,0,0,36,2995.1936719431433,0,0,0,1,0,1.76189,0,0,0,0,0
1801,1,1,36,2995.041407506781,0,0,0,1,0,1.893304,0,0,0,0,0
1802,2,2,36,2995.0594545796675,0,0,0,1,0,1.43284,0,0,0,0,0
1803,3,3,36,2994.8841496213704,0,0,0,1,0,1.535542,0,0,0,0,0
1804,4,4,36,2995.1439656604352,0,0,0,1,0,1.476983,0,0,0,0,0
1805,5,5,36,2995.093500317956,0,0,0,1,0,1.389209,0,0,0,0,0
1806,6,6,36,2994.9964434648855,0,0,0,0,0,0.0,0,0,0,0,0
1807,7,7,36,2994.9505401056513,0,0,0,1,0,1.887425,0,0,0,0,0
1808,8,8,36,2994.814367424597,0,0,0,1,0,1.893934,0,0,0,0,0
1809,9,9,36,2994.655695902722,0,0,0,1,0,1.335816,0,0,0,0,0
1810,10,10,36,2994.706058443748,0,0,0,1,0,1.61507,0,0,0,0,0
1811,11,11,36,2994.7450375962467,0,0,0,1,0,1.2,0,0,0,0,0
1812,12,12,36,2994.7356567778625,0,0,0,1,0,1.2,0,0,0,0,0
1813,13,13,36,2994.816902046765,0,0,0,1,0,0.5,0,0,0,0,0
1814,14,14,36,2994.8984650019456,0,0,0,1,0,0.5,0,0,0,0,0
1815,15,15,36,2994.832491249642,0,0,0,1,0,0.5,0,0,0,0,0
1816,16,16,36,2995.014553649247,0,0,0,1,0,0.5,0,0,0,0,0
1817,17,17,36,2994.8791794798753,0,0,0,1,0,0.5,0,0,0,0,0
1818,18,18,36,2994.991454271031,0,0,0,1,0,0.5,0,0,0,0,0
1819,19,19,36,2995.0595047826528,0,0,0,1,0,0.5,0,0,0,0,0
1820,20,20,36,2995.103396400676,0,0,0,1,0,0.5,0,0,0,0,0
1821,21,21,36,2995.135259317363,0,0,0,1,0,0.5,0,0,0,0,0
1822,22,22,36,2995.233793567747,0,0,0,1,0,1.2,0,0,0,0,0
1823,23,23,36,2995.1458699608343,0,0,0,1,0,1.2,0,0,0,0,0
1824,24,24,36,2994.9286481936006,0,0,0,1,0,1.2,0,0,0,0,0
1825,25,25,36,2995.2217041999165,0,0,0,1,0,1.2,0,0,0,0,0
1826,26,26,36,2995.1698614875877,0,0,0,1,0,1.2,0,0,0,0,0
1827,27,27,36,2995.006581612038,0,0,0,1,0,1.2,0,0,0,0,0
1828,28,28,36,2994.9701758652272,0,0,0,1,0,1.2,0,0,0,0,0
1829,29,29,36,2995.221111495031,0,0,0,1,0,1.2,0,0,0,0,0
1830,30,30,36,2995.122462185157,0,0,0,1,0,0.9,0,0,0,0,0
1831,31,31,36,2995.1267486205907,0,0,0,1,0,0.9,0,0,0,0,0
1832,32,32,36,2995.2200192363825,0,0,0,1,0,0.9,0,0,0,0,0
1833,33,33,36,2995.3715254315493,0,0,0,1,0,0.9,0,0,0,0,0
1834,34,34,36,2995.2022532174606,0,0,0,1,0,0.9,0,0,0,0,0
1835,35,35,36,2995.008487318949,0,0,0,1,0,0.9,0,0,0,0,0
1836,36,36,36,2994.9552444157994,0,0,0,1,0,0.9,0,0,0,0,0
1837,37,37,36,2995.1691695451536,0,0,0,1,0,0.9,0,0,0,0,0
1838,38,38,36,2995.006819428655,0,0,0,1,0,0.9,0,0,0,0,0
1839,39,39,36,2995.036609776395,0,0,0,1,0,0.9,0,0,0,0,0
1840,40,40,36,2995.2217051580474,0,0,0,0,0,0.9,0,0,0,0,0
1841,41,41,36,2995.18523685696,0,0,0,0,0,0.0,0,0,0,0,0
1842,42,42,36,2995.1322024050037,0,0,0,0,0,0.0,0,0,0,0,0
1843,43,43,36,2995.312659099033,0,0,0,0,0,0.0,0,0,0,0,0
1844,44,44,36,2995.1515901436933,0,0,0,1,0,0.9,0,0,0,0,0
1845,45,45,36,2995.281358088835,0,0,0,1,0,0.9,0,0,0,0,0
1846,46,46,36,2995.365716557474,0,0,0,1,0,0.9,0,0,0,0,0
1847,47,47,36,2995.3739067657075,0,0,0,1,0,0.9,0,0,0,0,0
1848,48,48,36,2995.329688767958,0,0,0,1,0,0.9,0,0,0,0,0
1849,49,49,36,2995.6488839376316,0,0,0,1,0,0.9,0,0,0,0,0
1850,0,0,37,2995.2944686340334,0,0,0,1,0,1.692909,0,0,0,0,0
1851,1,1,37,2995.13260278677,0,0,0,1,0,1.73316,0,0,0,0,0
1852,2,2,37,2995.137609837694,0,0,0,1,0,1.995422,0,0,0,0,0
1853,3,3,37,2994.957792837363,0,0,0,1,0,1.287511,0,0,0,0,0
1854,4,4,37,2994.6465756255757,0,0,0,1,0,1.53822,0,0,0,0,0
1855,5,5,37,2994.916870011582,0,0,0,1,0,1.533324,0,0,0,0,0
1856,6,6,37,2995.111969339616,0,0,0,1,0,1.405645,0,0,0,0,0
1857,7,7,37,2994.82646184945,0,0,0,1,0,1.169162,0,0,0,0,0
1858,8,8,37,2995.0875381580563,0,0,0,1,0,1.977457,0,0,0,0,0
1859,9,9,37,2995.3309484368633,0,0,0,1,0,1.853317,0,0,0,0,0
1860,10,10,37,2995.223733934172,0,0,0,1,0,1.498333,0,0,0,0,0
1861,11,11,37,2995.2216395490273,0,0,0,1,0,1.2,0,0,0,0,0
1862,12,12,37,2995.3242783614787,0,0,0,1,0,1.2,0,0,0,0,0
1863,13,13,37,2995.060137550855,0,0,0,1,0,1.2,0,0,0,0,0
1864,14,14,37,2994.89937150326,0,0,0,1,0,0.5,0,0,0,0,0
1865,15,15,37,2994.893404037291,0,0,0,1,0,0.5,0,0,0,0,0
1866,16,16,37,2994.773836277248,0,0,0,1,0,0.5,0,0,0,0,0
1867,17,17,37,2994.9283689080967,0,0,0,1,0,0.5,0,0,0,0,0
1868,18,18,37,2995.1673124150684,0,0,0,1,0,0.5,0,0,0,0,0
1869,19,19,37,2995.285917967306,0,0,0,1,0,0.5,0,0,0,0,0
1870,20,20,37,2995.3961665533348,0,0,0,1,0,0.5,0,0,0,0,0
1871,21,21,37,2995.260343619583,0,0,0,1,0,1.2,0,0,0,0,0
1872,22,22,37,2994.958137099844,0,0,0,1,0,1.2,0,0,0,0,0
1873,23,23,37,2994.991049539437,0,0,0,1,0,1.2,0,0,0,0,0
1874,24,24,37,2994.7887247140598,0,0,0,1,0,1.2,0,0,0,0,0
1875,25,25,37,2994.5750858926112,0,0,0,1,0,1.2,0,0,0,0,0
1876,26,26,37,2994.7765040891436,0,0,0,1,0,1.2,0,0,0,0,0
1877,27,27,37,2994.920257453357,0,0,0,1,0,1.2,0,0,0,0,0
1878,28,28,37,2994.9213295122695,0,0,0,1,0,1.2,0,0,0,0,0
1879,29,29,37,2995.0102996326295,0,0,0,1,0,1.2,0,0,0,0,0
1880,30,30,37,2994.9163727993996,0,0,0,1,0,1.5,0,0,0,0,0
1881,31,31,37,2994.7585074757744,0,0,0,1,0,0.9,0,0,0,0,0
1882,32,32,37,2994.825958320397,0,0,0,1,0,0.9,0,0,0,0,0
1883,33,33,37,2994.6258080825924,0,0,0,1,0,0.9,0,0,0,0,0
1884,34,34,37,2994.720565267031,0,0,0,1,0,0.9,0,0,0,0,0
1885,35,35,37,2995.066455975897,0,0,0,1,0,0.9,0,0,0,0,0
1886,36,36,37,2995.311187741365,0,0,0,1,0,0.9,0,0,0,0,0
1887,37,37,37,2995.1863473475523,0,0,0,1,0,0.9,0,0,0,0,0
1888,38,38,37,2995.2208281866997,0,0,0,1,0,0.9,0,0,0,0,0
1889,39,39,37,2995.226536690492,0,0,0,1,0,0.9,0,0,0,0,0
1890,40,40,37,2995.255542425714,0,0,0,0,0,0.9,0,0,0,0,0
1891,41,41,37,2995.2899953316874,0,0,0,0,0,0.0,0,0,0,0,0
1892,42,42,37,2995.2777686053623,0,0,0,0,0,0.0,0,0,0,0,0
1893,43,43,37,2995.3837043645926,0,0,0,0,0,0.0,0,0,0,0,0
1894,44,44,37,2995.315259183389,0,0,0,1,0,0.9,0,0,0,0,0
1895,45,45,37,2994.9388574793884,0,0,0,1,0,0.9,0,0,0,0,0
1896,46,46,37,2994.5431115606966,0,0,0,1,0,0.9,0,0,0,0,0
1897,47,47,37,2994.6331750641853,0,0,0,1,0,0.9,0,0,0,0,0
1898,48,48,37,2994.537717080849,0,0,0,1,0,0.9,0,0,0,0,0
1899,49,49,37,2994.395532534585,0,0,0,1,0,0.9,0,0,0,0,0
1900,0,0,38,2994.66706022254,0,0,0,1,0,1.4579,0,0,0,0,0
1901,1,1,38,2994.780960569004,0,0,0,1,0,1.394479,0,0,0,0,0
1902,2,2,38,2994.820691406593,0,0,0,1,0,1.86706,0,0,0,0,0
1903,3,3,38,2994.7457250706575,0,0,0,1,0,1.243995,0,0,0,0,0
1904,4,4,38,2994.8035509179763,0,0,0,1,0,1.966734,0,0,0,0,0
1905,5,5,38,2994.691649446706,0,0,0,1,0,1.958138,0,0,0,0,0
1906,6,6,38,2994.666957437184,0,0,0,1,0,0.7,0,0,0,0,0
1907,7,7,38,2994.6569205873375,0,0,0,1,0,1.348052,0,0,0,0,0
1908,8,8,38,2994.616084370186,0,0,0,1,0,1.895556,0,0,0,0,0
1909,9,9,38,2994.7525930348957,0,0,0,1,0,1.966622,0,0,0,0,0
1910,10,10,38,2994.6526749454038,0,0,0,1,0,1.443439,0,0,0,0,0
1911,11,11,38,2994.828155483282,0,0,0,1,0,1.2,0,0,0,0,0
1912,12,12,38,2994.915810166291,0,0,0,1,0,1.2,0,0,0,0,0
1913,13,13,38,2994.880436447876,0,0,0,1,0,1.2,0,0,0,0,0
1914,14,14,38,2994.8641950220335,0,0,0,1,0,0.5,0,0,0,0,0
1915,15,15,38,2994.8295922963475,0,0,0,1,0,0.5,0,0,0,0,0
1916,16,16,38,2994.8004753907703,0,0,0,1,0,0.5,0,0,0,0,0
1917,17,17,38,2994.6046620361653,0,0,0,0,0,0.5,0,0,0,0,0
1918,18,18,38,2994.771554125201,0,0,0,0,0,0.5,0,0,0,0,0
1919,19,19,38,2994.7914175641395,0,0,0,1,0,0.5,0,0,0,0,0
1920,20,20,38,2995.1328106223555,0,0,0,1,0,0.5,0,0,0,0,0
1921,21,21,38,2995.113170933166,0,0,0,1,0,1.2,0,0,0,0,0
1922,22,22,38,2995.2406086058813,0,0,0,1,0,1.2,0,0,0,0,0
1923,23,23,38,2995.1902200734517,0,0,0,1,0,1.2,0,0,0,0,0
1924,24,24,38,2995.3628675109712,0,0,0,1,0,1.2,0,0,0,0,0
1925,25,25,38,2995.304000136269,0,0,0,1,0,1.2,0,0,0,0,0
1926,26,26,38,2995.198528963363,0,0,0,1,0,1.2,0,0,0,0,0
1927,27,27,38,2995.3030134057863,0,0,0,1,0,1.2,0,0,0,0,0
1928,28,28,38,2995.3153106995546,0,0,0,0,0,1.2,0,0,0,0,0
1929,29,29,38,2995.267145715695,0,0,0,1,0,1.2,0,0,0,0,0
1930,30,30,38,2995.2854265792366,0,0,0,1,0,1.5,0,0,0,0,0
1931,31,31,38,2995.2468125378205,0,0,0,1,0,1.5,0,0,0,0,0
1932,32,32,38,2995.1895851560635,0,0,0,1,0,0.9,0,0,0,0,0
1933,33,33,38,2995.1328837997116,0,0,0,1,0,0.9,0,0,0,0,0
1934,34,34,38,2994.920414010295,0,0,0,1,0,0.9,0,0,0,0,0
1935,35,35,38,2994.7097980137305,0,0,0,1,0,0.9,0,0,0,0,0
1936,36,36,38,2994.9244772380493,0,0,0,1,0,0.9,0,0,0,0,0
1937,37,37,38,2994.735951202213,0,0,0,1,0,0.9,0,0,0,0,0
1938,38,38,38,2994.6200563485886,0,0,0,1,0,0.9,0,0,0,0,0
1939,39,39,38,2994.787154021985,0,0,0,1,0,0.9,0,0,0,0,0
1940,40,40,38,2994.7370886887666,0,0,0,0,0,0.9,0,0,0,0,0
1941,41,41,38,2994.4886543478656,0,0,0,0,0,0.0,0,0,0,0,0
1942,42,42,38,2994.4917303793864,0,0,0,0,0,0.0,0,0,0,0,0
1943,43,43,38,2994.6433282542166,0,0,0,0,0,0.0,0,0,0,0,0
1944,44,44,38,2994.547596043813,0,0,0,1,0,0.9,0,0,0,0,0
1945,45,45,38,2994.496950162564,0,0,0,1,0,0.9,0,0,0,0,0
1946,46,46,38,2994.843386537492,0,0,0,1,0,0.9,0,0,0,0,0
1947,47,47,38,2995.0348053106222,0,0,0,1,0,0.9,0,0,0,0,0
1948,48,48,38,2995.0121227278228,0,0,0,1,0,0.9,0,0,0,0,0
1949,49,49,38,2994.9492390997475,0,0,0,1,0,1.217588,0,0,0,0,0
1950,0,0,39,2995.11082810321,0,0,0,1,0,1.133778,0,0,0,0,0
1951,1,1,39,2994.9730966992643,0,0,0,1,0,1.953307,0,0,0,0,0
1952,2,2,39,2994.745220704532,0,0,0,1,0,1.072666,0,0,0,0,0
1953,3,3,39,2994.6915150039085,0,0,0,1,0,1.199093,0,0,0,0,0
1954,4,4,39,2994.9078099341277,0,0,0,1,0,1.347822,0,0,0,0,0
1955,5,5,39,2994.830894883936,0,0,0,1,0,1.620235,0,0,0,0,0
1956,6,6,39,2994.7324749540207,0,0,0,1,0,1.544801,0,0,0,0,0
1957,7,7,39,2995.022434467765,0,0,0,1,0,0.7,0,0,0,0,0
1958,8,8,39,2995.212121674019,0,0,0,1,0,1.289728,0,0,0,0,0
1959,9,9,39,2995.0050325926227,0,0,0,1,0,1.238752,0,0,0,0,0
1960,10,10,39,2995.1760104413565,0,0,0,1,0,1.213543,0,0,0,0,0
1961,11,11,39,2995.0318057283193,0,0,0,1,0,1.2,0,0,0,0,0
1962,12,12,39,2994.977554051943,0,0,0,1,0,1.2,0,0,0,0,0
1963,13,13,39,2994.90710133639,0,0,0,1,0,1.2,0,0,0,0,0
1964,14,14,39,2995.095689443567,0,0,0,1,0,1.2,0,0,0,0,0
1965,15,15,39,2995.2040646860796,0,0,0,1,0,0.5,0,0,0,0,0
1966,16,16,39,2995.5665068197254,0,0,0,1,0,0.5,0,0,0,0,0
1967,17,17,39,2995.635955773103,0,0,0,1,0,0.5,0,0,0,0,0
1968,18,18,39,2995.64601733927,0,0,0,1,0,0.5,0,0,0,0,0
1969,19,19,39,2995.464801326012,0,0,0,1,0,0.5,0,0,0,0,0
1970,20,20,39,2995.2689603951017,0,0,0,1,0,1.2,0,0,0,0,0
1971,21,21,39,2995.174603376629,0,0,0,1,0,1.2,0,0,0,0,0
1972,22,22,39,2995.1644964699954,0,0,0,1,0,1.2,0,0,0,0,0
1973,23,23,39,2995.042423008822,0,0,0,1,0,1.2,0,0,0,0,0
1974,24,24,39,2995.265643426551,0,0,0,1,0,1.2,0,0,0,0,0
1975,25,25,39,2995.4057013894467,0,0,0,1,0,1.2,0,0,0,0,0
1976,26,26,39,2995.5212853941925,0,0,0,1,0,1.2,0,0,0,0,0
1977,27,27,39,2995.5197869927565,0,0,0,1,0,1.2,0,0,0,0,0
1978,28,28,39,2995.5489674034334,0,0,0,1,0,1.2,0,0,0,0,0
1979,29,29,39,2995.2240725045863,0,0,0,1,0,1.2,0,0,0,0,0
1980,30,30,39,2994.9428968405946,0,0,0,1,0,1.5,0,0,0,0,0
1981,31,31,39,2994.667843761955,0,0,0,1,0,1.5,0,0,0,0,0
1982,32,32,39,2994.561416542236,0,0,0,1,0,1.5,0,0,0,0,0
1983,33,33,39,2994.7711697407985,0,0,0,1,0,0.9,0,0,0,0,0
1984,34,34,39,2995.088487499053,0,0,0,1,0,0.9,0,0,0,0,0
1985,35,35,39,2995.2930924240045,0,0,0,1,0,0.9,0,0,0,0,0
1986,36,36,39,2995.178855621672,0,0,0,1,0,0.9,0,0,0,0,0
1987,37,37,39,2995.0077088426856,0,0,0,1,0,0.9,0,0,0,0,0
1988,38,38,39,2994.725871193788,0,0,0,1,0,0.9,0,0,0,0,0
1989,39,39,39,2994.5115008612233,0,0,0,1,0,0.9,0,0,0,0,0
1990,40,40,39,2994.462539904929,0,0,0,0,0,0.9,0,0,0,0,0
1991,41,41,39,2994.477646251261,0,0,0,0,0,0.0,0,0,0,0,0
1992,42,42,39,2994.542510730972,0,0,0,0,0,0.0,0,0,0,0,0
1993,43,43,39,2994.574292119281,0,0,0,0,0,0.0,0,0,0,0,0
1994,44,44,39,2994.687790395557,0,0,0,1,0,0.9,0,0,0,0,0
1995,45,45,39,2994.672958945833,0,0,0,1,0,0.9,0,0,0,0,0
1996,46,46,39,2994.8537271331757,0,0,0,1,0,0.9,0,0,0,0,0
1997,47,47,39,2994.88541265807,0,0,0,1,0,0.9,0,0,0,0,0
1998,48,48,39,2995.196148672415,0,0,0,1,0,1.609682,0,0,0,0,0
1999,49,49,39,2995.0232146559597,0,0,0,1,0,1.915098,0,0,0,0,0
2000,0,0,40,2995.0441714121675,0,0,0,0,0,0.0,0,0,0,0,0
2001,1,1,40,2995.1404513007406,0,0,0,1,0,1.156362,0,0,0,0,0
2002,2,2,40,2995.192112350781,0,0,0,0,0,0.0,0,0,0,0,0
2003,3,3,40,2995.1813128208732,0,0,0,1,0,1.751798,0,0,0,0,0
2004,4,4,40,2995.246606113081,0,0,0,0,0,0.0,0,0,0,0,0
2005,5,5,40,2995.2254107314525,0,0,0,1,0,1.568269,0,0,0,0,0
2006,6,6,40,2994.9664127101923,0,0,0,0,0,0.0,0,0,0,0,0
2007,7,7,40,2994.9872745893595,0,0,0,1,0,1.274666,0,0,0,0,0
2008,8,8,40,2994.730951022452,0,0,0,0,0,0.0,0,0,0,0,0
2009,9,9,40,2994.6438872960016,0,0,0,1,0,1.474435,0,0,0,0,0
2010,10,10,40,2994.676229490854,0,0,0,1,0,1.333777,0,0,0,0,0
2011,11,11,40,2994.8537446701202,0,0,0,1,0,1.579313,0,0,0,0,0
2012,12,12,40,2994.6404936821887,0,0,0,1,0,1.2,0,0,0,0,0
2013,13,13,40,2994.8044950762073,0,0,0,1,0,1.2,0,0,0,0,0
2014,14,14,40,2994.9898803366614,0,0,0,1,0,1.2,0,0,0,0,0
